Geneid,Chr,Start,End,Strand,Length,Ground Truth,DeepSAP,DRAGEN,novoSplice,STAR,HISAT2,Subjunc,HISAT2+EASTR,STAR+EASTR
GENE.2752,chr10,81416,81739,-,324,0,0,0,0,30,0,4,0,30
GENE.2753,chr10;chr10,86538;88815,88634;89009,-;-,2292,0,4,1,0,61,0,1,0,61
GENE.2754,chr10;chr10,92573;93470,93316;93526,-;-,801,1829,1826,1818,1777,1527,101,518,101,1527
GENE.2755,chr10;chr10,96113;96933,96796;97031,-;-,783,0,0,0,0,38,0,6,0,38
GENE.2756,chr10;chr10,99379;100155,100002;100361,-;-,831,605,600,561,443,394,9,86,9,394
GENE.2757,chr10;chr10,103118;104399,104242;104683,-;-,1410,0,0,0,0,21,0,1,0,21
GENE.2758,chr10;chr10,106653;108546,108431;108662,-;-,1896,0,0,0,0,52,0,0,0,52
GENE.2759,chr10;chr10,112929;113265,113117;116015,+;+,2940,17866,17800,17575,16582,15046,1117,5387,1117,15040
GENE.276,chr2;chr2,112547;113452,113188;113682,-;-,873,1545,1534,1533,1424,1302,154,562,154,1302
GENE.2760,chr10,117242,118534,+,1293,3538,3536,3537,3536,3607,552,1518,552,3607
GENE.2761,chr10;chr10;chr10;chr10;chr10;chr10;chr10,121115;121426;121656;122254;122500;122700;123267,121169;121543;121744;122331;122587;122993;123291,+;+;+;+;+;+;+,747,124,124,124,130,175,17,43,17,175
GENE.2762,chr10;chr10;chr10;chr10;chr10;chr10;chr10,121115;121426;121656;122254;122506;122700;123267,121169;121543;121744;122331;122587;122993;123291,+;+;+;+;+;+;+,741,124,124,124,130,175,17,43,17,175
GENE.2763,chr10;chr10;chr10,123770;124064;124458,123818;124153;124882,-;-;-,564,71,72,71,75,83,10,34,10,83
GENE.2764,chr10,125939,127600,+,1662,0,5,20,0,42,0,17,0,40
GENE.2765,chr10,129276,132110,+,2835,5724,5603,5584,5660,4790,341,1826,341,4773
GENE.2766,chr10,132995,137272,+,4278,0,36,23,0,111,0,277,0,105
GENE.2767,chr10;chr10;chr10;chr10;chr10,138765;139133;139405;139578;139793,138889;139213;139435;139663;139853,+;+;+;+;+,384,63,63,59,61,75,4,34,4,75
GENE.2768,chr10,142419,146237,+,3819,9920,9870,9859,10150,8722,703,3237,703,8707
GENE.2769,chr10;chr10;chr10;chr10,147639;147739;147895;148177,147647;147792;148053;148239,+;+;+;+,285,3,4,3,3,11,0,7,0,11
GENE.277,chr2;chr2,117225;117653,117445;118235,+;+,804,0,0,1,0,24,1,0,1,24
GENE.2770,chr10;chr10,149342;149835,149737;150038,+;+,600,114,114,112,116,120,8,35,8,120
GENE.2771,chr10,150416,150874,-,459,602,601,599,582,579,48,153,48,579
GENE.2772,chr10,152364,158516,-,6153,0,12,12,0,148,0,78,0,147
GENE.2773,chr10;chr10,160316;160863,160572;160962,-;-,357,0,0,0,0,9,0,0,0,9
GENE.2774,chr10,164945,165790,+,846,66,66,66,60,69,3,18,3,69
GENE.2775,chr10,166743,170669,-,3927,0,2,9,0,79,0,63,0,78
GENE.2776,chr10,172723,176430,-,3708,0,1,14,0,87,1,18,1,86
GENE.2777,chr10;chr10,177921;178507,178321;178870,+;+,765,286,287,289,302,270,34,121,34,270
GENE.2778,chr10;chr10,179344;180215,179940;180226,-;-,609,797,797,798,801,827,60,258,60,827
GENE.2779,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,182244;182385;182791;183149;183738;184174;184396;184786;186784;186973,182289;182552;183027;183530;184041;184309;184641;186639;186855;187100,+;+;+;+;+;+;+;+;+;+,3573,0,16,21,0,100,0,400,0,97
GENE.278,chr2,120524,124102,+,3579,15998,16191,15890,17878,15775,1000,4307,1000,15711
GENE.2780,chr10;chr10,187669;194617,194372;196954,-;-,9042,56382,55984,55478,50150,46062,3890,15756,3890,46059
GENE.2781,chr10,199452,202844,-,3393,1650,1657,1655,1546,1518,109,678,109,1512
GENE.2782,chr10,207000,209642,-,2643,5552,5515,5396,4682,4328,317,1448,317,4328
GENE.2783,chr10,213986,214594,-,609,196,196,197,188,216,18,66,18,216
GENE.2784,chr10;chr10;chr10;chr10;chr10;chr10,215717;216128;218818;219060;219273;219633,215805;218672;218975;219164;219488;219759,+;+;+;+;+;+,3240,0,5,22,0,75,0,46,0,74
GENE.2785,chr10;chr10;chr10;chr10,220018;220537;220762;221221,220350;220637;220998;221353,-;-;-;-,804,240,243,249,228,238,25,79,25,238
GENE.2786,chr10;chr10;chr10,221945;222281;222931,222152;222595;223430,+;+;+,1023,0,4,4,0,24,0,58,0,24
GENE.2787,chr10,224248,225207,+,960,1002,1002,1001,1008,1025,127,395,127,1025
GENE.2788,chr10,225456,227705,-,2250,0,17,48,0,98,0,67,0,98
GENE.2789,chr10,228798,232193,+,3396,31034,30712,30397,29332,26074,2158,8441,2158,26040
GENE.279,chr2,127994,128314,+,321,0,0,1,0,1,0,0,0,1
GENE.2790,chr10;chr10;chr10,232422;232563;232750,232470;232630;232818,-;-;-,186,0,0,0,0,4,0,0,0,4
GENE.2791,chr10;chr10,233285;234283,234125;234473,-;-,1032,12,13,14,14,45,2,8,2,45
GENE.2792,chr10;chr10,234795;235736,235585;235745,-;-,801,1962,1944,1924,1686,1427,34,345,34,1427
GENE.2793,chr10,237506,242245,-,4740,11382,11331,11250,10062,9075,519,2741,519,9063
GENE.2794,chr10,244145,246535,-,2391,0,8,14,0,56,0,128,0,55
GENE.2795,chr10;chr10,247495;249417,249289;249940,-;-,2319,0,7,21,0,56,0,9,0,56
GENE.2796,chr10;chr10,251579;252360,252128;252490,+;+,681,0,0,1,0,12,0,18,0,12
GENE.2797,chr10,253704,255611,+,1908,240,240,241,198,218,17,67,17,218
GENE.2798,chr10;chr10,256117;256572,256269;257699,-;-,1281,704,702,697,618,603,39,202,39,603
GENE.2799,chr10;chr10;chr10;chr10;chr10,259060;259361;259719;259873;260208,259130;259520;259779;260020;260304,-;-;-;-;-,537,0,0,1,0,23,0,2,0,23
GENE.28,chrM,5202,5283,-,82,0,0,0,0,0,0,0,0,0
GENE.280,chr2;chr2;chr2,129342;129605;129804,129521;129690;133563,-;-;-,4026,16258,16369,15924,15768,14107,1163,5003,1094,13976
GENE.2800,chr10;chr10;chr10,262150;262465;262947,262259;262627;262997,-;-;-,324,0,0,0,0,5,0,0,0,5
GENE.2801,chr10;chr10;chr10;chr10;chr10;chr10,265750;265922;266083;266221;266391;266695,265803;265948;266126;266290;266485;266836,-;-;-;-;-;-,432,519,514,505,428,376,8,120,8,376
GENE.2802,chr10,267219,269831,-,2613,1758,1749,1724,1582,1566,122,459,122,1566
GENE.2803,chr10,270535,271497,+,963,0,1,1,0,14,0,2,0,14
GENE.2804,chr10,272243,272824,-,582,1092,1090,1091,1040,1023,33,280,33,1023
GENE.2805,chr10;chr10,274091;274383,274198;275426,+;+,1152,1675,1687,1675,1855,1732,157,608,157,1732
GENE.2806,chr10;chr10;chr10;chr10,277621;278072;278353;278663,277638;278209;278431;279168,+;+;+;+,741,195,195,195,185,210,28,70,28,210
GENE.2807,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,281459;281891;282048;282251;282348;282533;282785;283012,281666;281950;282121;282252;282437;282573;282876;283104,+;+;+;+;+;+;+;+,660,0,1,0,0,26,0,7,0,26
GENE.2808,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,284577;284882;285093;285266;285406;285621;285816;286083,284653;284954;285149;285330;285506;285685;285940;286302,+;+;+;+;+;+;+;+,783,850,836,810,757,669,42,201,42,669
GENE.2809,chr10;chr10;chr10;chr10,286522;286841;286966;287380,286659;286892;287032;287473,-;-;-;-,351,67,64,63,63,71,8,25,8,71
GENE.281,chr2;chr2;chr2,129342;129605;129804,129521;129687;133563,-;-;-,4023,16258,16369,15924,15768,14107,1163,5003,1094,13976
GENE.2810,chr10;chr10;chr10;chr10;chr10,288383;289170;290198;290443;290738,289000;290017;290310;290556;290826,-;-;-;-;-,1782,0,1,6,0,46,0,0,0,46
GENE.2811,chr10;chr10,293850;295223,295013;295999,+;+,1941,0,0,7,0,65,0,5,0,65
GENE.2812,chr10,296906,297565,+,660,1282,1284,1277,1300,1221,128,404,128,1221
GENE.2813,chr10,298361,298687,+,327,0,3,0,0,23,0,6,0,23
GENE.2814,chr10,299280,299609,+,330,0,0,0,0,14,0,1,0,14
GENE.2815,chr10,301126,305919,-,4794,0,51,253,0,162,0,263,0,151
GENE.2816,chr10,311397,314516,-,3120,4370,4357,4309,4198,3709,351,1603,351,3709
GENE.2817,chr10,316649,318280,+,1632,0,2,7,0,51,1,36,1,51
GENE.2818,chr10,321011,328150,+,7140,4842,4837,4801,4522,4233,243,1419,243,4218
GENE.2819,chr10,331246,342807,+,11562,115442,114756,113254,107978,99585,7896,32546,7896,99429
GENE.282,chr2,135523,137139,+,1617,2276,2265,2257,2152,1968,144,585,144,1968
GENE.2820,chr10,343733,344899,-,1167,1336,1332,1322,1038,1009,45,269,45,1009
GENE.2821,chr10,346407,346514,+,108,0,0,3,0,7,0,0,0,7
GENE.2822,chr10;chr10,347206;348622,348506;348667,-;-,1347,0,1,8,0,59,1,29,1,59
GENE.2823,chr10,351703,355593,+,3891,0,8,22,0,141,2,114,2,137
GENE.2824,chr10,357345,358463,+,1119,646,648,656,628,627,29,338,29,626
GENE.2825,chr10;chr10;chr10,360625;361082;362385,360913;362034;362480,-;-;-,1338,3172,3164,3153,3049,3028,188,1049,188,3028
GENE.2826,chr10,365737,367146,-,1410,1010,1007,1010,948,1034,62,258,62,1034
GENE.2827,chr10;chr10,369199;370103,369804;370225,-;-,729,206,207,203,192,206,14,55,14,206
GENE.2828,chr10,371293,372117,+,825,0,1,1,0,20,0,0,0,20
GENE.2829,chr10,372519,374072,+,1554,3700,3674,3627,3522,3161,264,955,264,3159
GENE.283,chr2;chr2;chr2;chr2,137557;137684;138050;138353,137575;137909;138130;138389,-;-;-;-,363,30,29,30,30,40,5,12,5,40
GENE.2830,chr10,374864,377611,+,2748,0,21,20,0,119,0,141,0,119
GENE.2831,chr10,377906,379708,-,1803,3910,3842,3847,3198,2844,85,799,85,2844
GENE.2832,chr10,381361,382449,+,1089,652,651,661,644,685,46,195,46,685
GENE.2833,chr10;chr10;chr10;chr10,383044;383398;384316;384680,383135;384214;384420;384793,-;-;-;-,1128,165,167,164,158,166,11,57,11,166
GENE.2834,chr10,386976,388442,+,1467,5944,5893,5581,5166,4630,206,1741,206,4628
GENE.2835,chr10,389504,391165,-,1662,1732,1725,1716,1494,1432,60,338,60,1432
GENE.2836,chr10;chr10,393765;394044,393852;397993,-;-,4038,1557,1583,1578,1561,1496,88,420,88,1476
GENE.2837,chr10;chr10,399207;401680,401447;401778,+;+,2340,1868,1860,1852,1820,1739,152,775,152,1739
GENE.2838,chr10;chr10,401876;402376,402181;402711,-;-,642,1085,1083,1085,1281,1092,37,369,37,1092
GENE.2839,chr10,403679,404575,+,897,0,0,5,0,20,0,2,0,20
GENE.284,chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2,138927;139121;139373;139515;139674;139993;140297;140534;140719;141119,138986;139172;139415;139582;139776;140153;140344;140595;140911;141192,+;+;+;+;+;+;+;+;+;+,864,645,643,636,645,650,75,240,75,650
GENE.2840,chr10,405017,410536,-,5520,0,3,16,0,177,0,207,0,176
GENE.2841,chr10;chr10;chr10,414732;415103;415306,415003;415164;415328,+;+;+,357,8,7,7,11,27,0,10,0,27
GENE.2842,chr10;chr10;chr10;chr10;chr10;chr10,415404;416027;416258;416433;416654;417282,415496;416136;416347;416555;417142;417471,-;-;-;-;-;-,1095,0,1,0,0,26,0,29,0,26
GENE.2843,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,417705;417896;418096;418371;418686;418932;419060;419293,417713;417932;418163;418568;418733;418982;419132;419318,+;+;+;+;+;+;+;+,510,1162,1148,1125,801,717,16,175,16,717
GENE.2844,chr10;chr10,420185;420464,420260;421056,-;-,669,0,1,0,0,25,0,0,0,25
GENE.2845,chr10;chr10;chr10;chr10;chr10;chr10;chr10,422961;423231;423418;423637;423876;424104;424303,423082;423282;423478;423758;424021;424209;424365,+;+;+;+;+;+;+,672,216,219,202,178,125,1,56,1,125
GENE.2846,chr10,424866,425765,-,900,200,199,200,182,224,5,40,5,224
GENE.2847,chr10;chr10;chr10;chr10;chr10,426601;426797;427741;427938;428084,426666;427572;427836;427986;428146,+;+;+;+;+,1050,2019,2015,1995,1901,1772,96,473,96,1772
GENE.2848,chr10;chr10;chr10;chr10,429204;429588;429773;430068,429416;429662;429846;430140,-;-;-;-,435,481,480,478,456,417,48,173,48,417
GENE.2849,chr10;chr10,432505;432854,432739;435570,-;-,2952,0,3,5,0,74,0,58,0,74
GENE.285,chr2,141625,147564,-,5940,8664,8589,8505,7558,6904,557,2368,557,6895
GENE.2850,chr10;chr10;chr10;chr10,436958;437190;437407;437625,437086;437246;437481;437708,+;+;+;+,345,45,45,44,50,53,11,23,11,53
GENE.2851,chr10;chr10;chr10;chr10,436958;437194;437407;437625,437090;437246;437481;437708,+;+;+;+,345,46,47,45,51,54,11,24,11,54
GENE.2852,chr10,438446,440380,+,1935,7324,7303,7266,7102,6590,567,2395,567,6590
GENE.2853,chr10,441140,441955,-,816,1222,1205,1183,938,816,30,154,30,816
GENE.2854,chr10,443874,444401,-,528,342,342,342,344,374,22,105,22,374
GENE.2855,chr10,445164,447125,-,1962,2012,1996,1963,1742,1603,131,429,131,1603
GENE.2856,chr10,449154,450323,+,1170,2272,2263,2249,2102,2119,149,749,149,2119
GENE.2857,chr10,455398,458817,+,3420,0,14,34,0,121,0,146,0,116
GENE.2858,chr10;chr10;chr10;chr10;chr10;chr10,460335;460589;460821;461100;461374;461713,460460;460728;460902;461261;461500;461993,-;-;-;-;-;-,918,165,162,161,137,129,14,40,14,129
GENE.2859,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,463493;464832;465113;465326;465588;465741;465886;466127;466424,464656;464973;465173;465436;465649;465778;465969;466227;467006,+;+;+;+;+;+;+;+;+,2346,895,889,885,845,801,33,264,33,801
GENE.286,chr2,149524,156981,-,7458,0,4,44,0,158,1,27,1,157
GENE.2860,chr10;chr10,468071;469485,469182;469536,-;-,1164,2700,2689,2692,2598,2558,255,741,255,2558
GENE.2861,chr10;chr10,470979;471700,471548;471933,+;+,804,0,2,1,0,30,0,27,0,30
GENE.2862,chr10;chr10,472546;473179,472916;473386,-;-,579,778,777,772,758,716,57,230,57,716
GENE.2863,chr10;chr10;chr10,475327;476246;476547,475911;476339;476563,-;-;-,696,0,0,0,0,33,0,3,0,33
GENE.2864,chr10,478758,480539,-,1782,0,0,0,0,72,1,2,1,72
GENE.2865,chr10,482527,484194,-,1668,0,2,2,0,51,0,0,0,51
GENE.2866,chr10;chr10;chr10,487252;491405;491735,491272;491606;491828,+;+;+,4317,7975,7917,7784,7160,6475,562,2365,562,6466
GENE.2867,chr10,492550,495144,+,2595,0,2,10,0,80,0,58,0,80
GENE.2868,chr10;chr10,496331;497444,497343;497573,-;-,1143,584,581,575,558,573,55,202,55,573
GENE.2869,chr10;chr10;chr10;chr10,500210;500455;500653;500900,500288;500521;500747;502221,+;+;+;+,1563,1876,1862,1850,1667,1404,89,457,89,1404
GENE.287,chr2,158137,159660,-,1524,0,1,6,0,32,0,0,0,32
GENE.2870,chr10;chr10,502634;504158,504061;506392,-;-,3663,0,1,12,0,166,0,95,0,166
GENE.2871,chr10,511084,514278,+,3195,7824,7785,7627,7044,6588,449,2435,449,6535
GENE.2872,chr10,515721,517607,-,1887,0,0,4,0,45,1,2,1,45
GENE.2873,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,518542;518673;518876;519474;519804;520046;520237;520624;520868;521072;521325,518570;518786;519356;519699;519868;520129;520419;520731;520942;521172;522252,-;-;-;-;-;-;-;-;-;-;-,2394,0,1,3,0,72,0,35,0,72
GENE.2874,chr10;chr10;chr10;chr10,526840;530911;531181;531358,530765;530989;531242;531448,+;+;+;+,4158,5536,5506,5479,4996,4603,360,1927,360,4601
GENE.2875,chr10,533109,539825,+,6717,33632,33458,33314,31444,29599,2570,10696,2570,29590
GENE.2876,chr10;chr10;chr10,540622;541108;541583,540854;541338;541694,+;+;+,576,76,75,75,70,98,5,39,5,98
GENE.2877,chr10;chr10;chr10;chr10;chr10,542359;542856;543069;544154;544777,542427;542943;544050;544472;544779,+;+;+;+;+,1461,0,5,6,0,42,0,30,0,42
GENE.2878,chr10,545679,548903,-,3225,0,2,25,0,89,0,133,0,87
GENE.2879,chr10;chr10;chr10;chr10;chr10;chr10;chr10,550839;551040;551224;551369;551573;551828;552221,550894;551106;551259;551433;551749;552110;552571,-;-;-;-;-;-;-,1035,2111,2107,2115,2147,2024,153,642,153,2024
GENE.288,chr2,160514,161242,+,729,288,286,288,282,291,29,110,29,291
GENE.2880,chr10,555160,559527,+,4368,29392,29302,29152,27834,26834,2168,7844,2168,26832
GENE.2881,chr10;chr10,560538;560924,560777;563353,+;+,2670,4348,4311,4290,4002,3817,341,1324,341,3817
GENE.2882,chr10;chr10,565805;572786,572669;573060,+;+,7140,0,18,39,0,270,1,167,1,270
GENE.2883,chr10,574129,575103,+,975,888,886,890,890,907,119,358,119,907
GENE.2884,chr10,576579,580478,+,3900,0,4,32,0,133,0,530,0,132
GENE.2885,chr10,581354,589090,-,7737,0,12,49,0,235,0,264,0,230
GENE.2886,chr10,595308,596222,+,915,0,0,4,0,27,0,0,0,27
GENE.2887,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,596497;596700;596888;597316;597477;597974;599048;599554;599819;600171;600361,596544;596757;597146;597391;597870;598889;599424;599604;600037;600224;600413,-;-;-;-;-;-;-;-;-;-;-,2505,0,0,5,0,78,0,27,0,78
GENE.2888,chr10,600970,607809,-,6840,20500,20381,20208,18646,17723,1385,6028,1385,17721
GENE.2889,chr10,611213,612199,+,987,3166,3156,3124,2838,2667,150,856,150,2667
GENE.289,chr2;chr2;chr2;chr2,162065;162207;162697;162897,162078;162374;162786;162900,-;-;-;-,276,2,2,2,2,8,0,2,0,8
GENE.2890,chr10,612685,613875,-,1191,0,0,1,0,33,0,2,0,33
GENE.2891,chr10;chr10;chr10,614872;616680;617523,616536;616834;617736,-;-;-,2034,6023,5982,5953,6391,5043,245,1489,245,5043
GENE.2892,chr10;chr10;chr10,614872;616680;617523,616536;616831;617736,-;-;-,2031,6023,5982,5953,6391,5043,245,1489,245,5043
GENE.2893,chr10;chr10,614872;616680,616536;616796,-;-,1782,5718,5671,5641,5954,4771,234,1346,234,4771
GENE.2894,chr10,618440,619993,+,1554,3438,3422,3412,3292,3241,213,917,213,3219
GENE.2895,chr10,621305,623626,+,2322,5480,5470,5451,5154,5046,503,2052,503,5042
GENE.2896,chr10,624048,625895,-,1848,0,4,17,0,54,0,48,0,54
GENE.2897,chr10;chr10,627044;628899,628644;629040,-;-,1743,4185,4178,4155,3960,3878,351,1324,351,3877
GENE.2898,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,629909;630201;630461;630636;630845;630998;631180;631554;631995,630064;630333;630528;630708;630918;631052;631400;631714;632061,-;-;-;-;-;-;-;-;-,1008,376,377,374,383,364,19,129,19,364
GENE.2899,chr10;chr10;chr10;chr10;chr10;chr10;chr10,630310;630636;630845;630998;631180;631554;631995,630333;630708;630918;631052;631400;631714;632061,-;-;-;-;-;-;-,675,319,315,313,325,295,18,102,18,295
GENE.29,chrM,5284,5340,-,57,0,0,0,0,0,0,0,0,0
GENE.290,chr2,164269,164340,+,72,0,0,0,0,1,0,0,0,1
GENE.2900,chr10;chr10;chr10;chr10;chr10,633682;633891;634049;634412;635194,633768;633923;634185;635069;635286,+;+;+;+;+,1008,1532,1525,1518,1370,1322,105,451,105,1322
GENE.2901,chr10;chr10,637138;637714,637180;639011,+;+,1341,0,0,1,0,57,0,0,0,57
GENE.2902,chr10,641390,642751,+,1362,32,33,41,30,56,1,14,1,56
GENE.2903,chr10,643558,644331,-,774,0,1,6,0,22,0,10,0,19
GENE.2904,chr10,646054,647736,+,1683,0,3,1,0,40,1,32,1,40
GENE.2905,chr10;chr10,650898;653379,653183;653567,-;-,2475,0,1,2,0,45,0,1,0,45
GENE.2906,chr10;chr10;chr10,656709;656997;658830,656789;658547;659027,-;-;-,1830,1918,1911,1890,1686,1656,93,550,93,1656
GENE.2907,chr10;chr10,661742;663998,663841;664201,-;-,2304,1036,1040,1041,976,996,85,417,85,996
GENE.2908,chr10;chr10,665658;666514,666407;666654,-;-,891,0,1,0,0,16,0,13,0,16
GENE.2909,chr10;chr10,669202;671650,671490;671853,-;-,2493,25190,25067,24847,23338,21429,1378,6350,1378,21415
GENE.291,chr2,166144,168051,+,1908,8066,8002,7957,7886,6869,363,2148,363,6869
GENE.2910,chr10;chr10,675293;676268,676087;676417,-;-,945,0,1,9,0,30,0,3,0,30
GENE.2911,chr10,682182,682508,-,327,0,0,1,0,11,0,0,0,11
GENE.2912,chr10,685578,688862,+,3285,0,2,2,0,115,0,14,0,113
GENE.2913,chr10,689888,690820,-,933,2144,2139,2128,1968,1963,116,542,116,1963
GENE.2914,chr10;chr10,692426;694153,693952;694218,+;+,1593,254,251,255,243,276,17,114,17,276
GENE.2915,chr10;chr10,694840;696676,696527;696709,-;-,1722,13512,13420,13344,13810,12138,580,3115,580,12132
GENE.2916,chr10,694840,696591,-,1752,13512,13420,13345,13810,12140,580,3115,580,12134
GENE.2917,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,697970;698221;698433;698668;698914;699188;699369;699761,698071;698301;698496;698811;699005;699264;699480;699823,-;-;-;-;-;-;-;-,735,654,653,649,622,611,29,215,29,611
GENE.2918,chr10;chr10;chr10,701746;702071;702294,701892;702199;702422,+;+;+,405,146,147,146,152,146,22,60,22,146
GENE.2919,chr10,705537,708452,+,2916,0,11,26,0,75,0,188,0,69
GENE.292,chr2;chr2,168682;168855,168719;170136,-;-,1320,5076,5816,5515,7542,7290,261,1754,261,6484
GENE.2920,chr10,709507,710826,+,1320,0,2,3,0,37,0,26,0,37
GENE.2921,chr10;chr10;chr10,711016;711151;711388,711039;711266;714658,-;-;-,3411,7930,7873,7833,7226,6663,372,2230,372,6644
GENE.2922,chr10;chr10,715878;716157,716000;717437,+;+,1404,1902,1893,1868,1592,1458,65,449,65,1458
GENE.2923,chr10,718454,720136,+,1683,514,514,524,516,482,46,200,46,481
GENE.2924,chr10,720551,721399,+,849,0,0,0,0,32,0,29,0,32
GENE.2925,chr10;chr10,721734;721919,721821;728331,-;-,6501,4078,4133,4038,3714,3510,245,1296,216,3459
GENE.2926,chr10,729809,732856,-,3048,10414,11647,11354,15188,13495,904,2722,904,13469
GENE.2927,chr10;chr10;chr10;chr10,734722;734886;735073;735286,734779;734934;735112;735738,+;+;+;+,600,0,3,0,0,18,0,23,0,18
GENE.2928,chr10;chr10;chr10;chr10;chr10,735921;736140;736396;736652;736798,736010;736217;736508;736690;736813,-;-;-;-;-,336,0,0,0,0,8,0,0,0,8
GENE.2929,chr10,737692,743406,-,5715,0,31,29,0,157,0,374,0,152
GENE.293,chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2;chr2,171563;171882;172168;172665;172872;173089;173359;173580;173848;174067;174232;174514,171721;171977;172532;172761;172910;173196;173430;173670;173959;174108;174280;174912,-;-;-;-;-;-;-;-;-;-;-;-,1629,2376,2365,2379,2299,2318,168,771,168,2318
GENE.2930,chr10,747028,748887,+,1860,0,3,8,0,52,0,250,0,51
GENE.2931,chr10;chr10,750215;752474,752149;752665,+;+,2127,0,3,5,0,71,0,14,0,71
GENE.2932,chr10,752760,754910,-,2151,0,3,1,0,74,0,63,0,73
GENE.2933,chr10;chr10,757795;764970,764823;765158,+;+,7218,0,5,18,0,214,1,299,1,210
GENE.2934,chr10,766168,771954,-,5787,0,12,36,0,175,0,479,0,171
GENE.2935,chr10,773531,774490,+,960,1038,1035,1027,996,904,78,378,78,904
GENE.2936,chr10;chr10;chr10,774929;780164;780361,779997;780256;780487,-;-;-,5289,0,17,24,0,139,0,436,0,137
GENE.2937,chr10;chr10,786503;786806,786626;787008,+;+,327,15,17,14,16,30,1,4,1,30
GENE.2938,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,787745;788115;788465;788818;789125;789326;789612;789887;790142;790361;790589;790855;791082;791505;791792;792210;792446;792901;793254;793489;793894;794110;794380;794641;795155,787906;788250;788627;789016;789258;789493;789742;790002;790222;790436;790707;790919;791288;791625;792020;792335;792765;793108;793358;793807;793975;794271;794483;794767;795220,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,3726,9062,9024,8922,9222,7866,434,2554,434,7866
GENE.2939,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,787745;788115;788465;788818;789125;789330;789612;789887;790142;790361;790589;790855;791082;791505;791792;792210;792446;792901;793254;793489;793894;794110;794380;794641;795155,787906;788250;788627;789016;789262;789493;789742;790002;790222;790436;790707;790919;791288;791625;792020;792335;792765;793108;793358;793807;793975;794271;794483;794767;795220,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,3726,9062,9024,8922,9222,7866,434,2554,434,7866
GENE.294,chr2,176567,178300,+,1734,0,0,4,0,39,0,5,0,39
GENE.2940,chr10,796291,799923,+,3633,1802,1801,1767,1752,1508,82,696,82,1507
GENE.2941,chr10,800278,803502,-,3225,4648,5128,4662,5174,4350,284,1540,284,4288
GENE.2942,chr10,804328,807582,-,3255,4768,4705,4692,4686,4096,242,1323,242,4091
GENE.2943,chr10,808618,808992,-,375,0,0,0,0,10,0,0,0,10
GENE.2944,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,811106;811397;811679;811850;811994;812325;812495;812905;813156;813394,811224;811496;811756;811890;812147;812399;812572;813020;813272;813484,-;-;-;-;-;-;-;-;-;-,969,0,0,3,0,74,0,12,0,74
GENE.2945,chr10;chr10;chr10,814352;814608;814955,814468;814793;814957,-;-;-,306,0,0,2,0,7,0,6,0,7
GENE.2946,chr10;chr10;chr10,816066;818137;818804,817787;818717;818972,-;-;-,2472,0,1,1,0,75,0,39,0,75
