Geneid,Chr,Start,End,Strand,Length,Ground Truth,DeepSAP,DRAGEN,novoSplice,STAR,HISAT2,Subjunc,HISAT2+EASTR,STAR+EASTR
GENE.263,chr2;chr2;chr2;chr2,54254;54430;54936;55187,54427;54933;55082;55255,-;-;-;-,894,3428,3424,3427,3446,3448,2507,2816,2373,3446
GENE.2630,chr9;chr9;chr9;chr9;chr9,1116416;1118434;1118873;1119144;1119539,1118185;1118763;1119004;1119239;1119775,-;-;-;-;-,2565,8686,8686,8692,8718,8866,7232,8247,7232,8866
GENE.2631,chr9;chr9;chr9;chr9;chr9,1120100;1120372;1120738;1121073;1121308,1120170;1120449;1120861;1121114;1121331,-;-;-;-;-,339,94,94,94,104,96,89,86,89,96
GENE.2632,chr9;chr9,1123861;1124114,1123903;1125858,+;+,1788,213,213,213,221,225,196,206,196,224
GENE.2633,chr9,1126990,1127928,-,939,3108,3108,3108,3122,3128,2842,2970,2842,3128
GENE.2634,chr9;chr9,1128871;1129494,1129245;1129940,+;+,822,870,870,871,878,878,766,825,766,878
GENE.2635,chr9,1131074,1132135,-,1062,4550,4550,4550,4550,4632,4362,4390,4362,4632
GENE.2636,chr9;chr9;chr9;chr9,1135545;1135908;1136115;1136336,1135622;1136011;1136188;1136391,+;+;+;+,312,14,14,14,15,14,13,12,13,14
GENE.2637,chr9;chr9;chr9;chr9,1135545;1135908;1136115;1136336,1135562;1136011;1136188;1136391,+;+;+;+,252,14,14,14,15,14,13,12,13,14
GENE.2638,chr9,1136966,1138183,-,1218,0,0,0,0,3,0,0,0,3
GENE.2639,chr9;chr9;chr9,1139940;1140586;1142274,1140397;1142068;1142387,-;-;-,2055,176,176,177,182,190,165,167,165,190
GENE.264,chr2;chr2,57344;58368,58228;58421,-;-,939,668,667,669,772,694,643,671,643,694
GENE.2640,chr9;chr9;chr9;chr9;chr9;chr9,1143184;1143430;1143638;1143841;1144088;1144358,1143239;1143480;1143748;1143915;1144266;1144479,+;+;+;+;+;+,594,377,377,377,386,424,350,366,350,424
GENE.2641,chr9,1145364,1146038,+,675,438,438,438,444,465,295,395,295,465
GENE.2642,chr9;chr9;chr9;chr9,1146239;1146531;1146750;1147114,1146391;1146648;1146859;1147197,-;-;-;-,465,145,145,145,151,145,126,134,126,145
GENE.2643,chr9,1148161,1148502,-,342,0,0,0,0,0,0,0,0,0
GENE.2644,chr9,1150648,1155153,-,4506,24090,24090,24092,24476,24405,20868,22355,20868,24405
GENE.2645,chr9,1156247,1158709,+,2463,22146,22146,22147,22574,22580,19058,21007,19008,22580
GENE.2646,chr9,1159876,1160475,+,600,0,0,0,0,1,0,0,0,1
GENE.2647,chr9;chr9,1161080;1161489,1161222;1162539,+;+,1194,5082,5082,5082,5133,5255,4353,4637,4353,5255
GENE.2648,chr9;chr9;chr9;chr9;chr9;chr9,1163570;1163795;1164656;1164891;1165127;1165331,1163599;1164457;1164756;1164936;1165167;1165475,+;+;+;+;+;+,1026,3999,3997,4000,4078,4016,3795,3843,3795,4016
GENE.2649,chr9;chr9;chr9;chr9;chr9;chr9,1167842;1168183;1168461;1168766;1169197;1169452,1167962;1168309;1168554;1169042;1169321;1169577,+;+;+;+;+;+,870,621,621,622,660,635,451,594,451,635
GENE.265,chr2,60107,60319,-,213,0,0,0,0,0,0,0,0,0
GENE.2650,chr9,1171339,1173483,+,2145,1534,1534,1537,1548,1590,1388,1450,1388,1590
GENE.2651,chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9,1175203;1176497;1177040;1177213;1177452;1178074;1178664;1179434;1179678;1180692,1176391;1176913;1177102;1177281;1177958;1178394;1179251;1179544;1180478;1180762,+;+;+;+;+;+;+;+;+;+,4137,7939,7938,7939,8024,8003,7310,7593,7310,8003
GENE.2652,chr9;chr9;chr9,1180983;1181305;1181517,1181048;1181388;1181996,-;-;-,630,0,0,0,0,0,1,0,1,0
GENE.2653,chr9;chr9,1182687;1183482,1183291;1183695,-;-,819,0,0,0,0,1,1,0,1,1
GENE.2654,chr9,1185107,1186159,-,1053,674,674,674,674,684,521,599,521,684
GENE.2655,chr9,1186606,1186902,-,297,0,0,0,0,0,0,0,0,0
GENE.2656,chr9;chr9;chr9;chr9;chr9;chr9,1187663;1188035;1188243;1188414;1188590;1188785,1187855;1188109;1188294;1188491;1188701;1188850,+;+;+;+;+;+,576,142,142,142,148,144,137,134,137,144
GENE.2657,chr9,1189646,1191322,+,1677,2296,2296,2296,2306,2321,2000,2205,2000,2321
GENE.2658,chr9,1191787,1195239,-,3453,10072,10106,10188,11852,10578,9201,9404,8472,10578
GENE.2659,chr9;chr9;chr9;chr9;chr9,1195693;1196110;1196841;1197321;1198174,1195924;1196626;1197016;1198026;1198462,-;-;-;-;-,1920,1614,1614,1614,1615,1652,1423,1528,1423,1652
GENE.266,chr2;chr2,63157;63360,63210;64376,+;+,1071,4488,4488,4488,4498,4604,4092,4405,4092,4604
GENE.2660,chr9,1201812,1206974,+,5163,10398,10399,10401,10420,11623,9502,9951,9255,11147
GENE.2661,chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9,1207974;1210033;1210202;1210408;1210617;1210892;1211255;1211602,1209895;1210106;1210314;1210483;1210725;1211084;1211413;1211703,+;+;+;+;+;+;+;+,2748,10197,10201,10207,10608,10229,8746,9656,8746,10229
GENE.2662,chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9,1207974;1210033;1210202;1210408;1210617;1210892;1211255;1211606,1209895;1210106;1210314;1210483;1210725;1211084;1211417;1211703,+;+;+;+;+;+;+;+,2748,10197,10201,10207,10608,10229,8746,9656,8746,10229
GENE.2663,chr9;chr9,1212169;1212458,1212208;1216500,-;-,4083,31026,31026,31041,31470,31340,28093,28344,28093,31340
GENE.2664,chr9;chr9;chr9;chr9,1218393;1218989;1219264;1220876,1218701;1219050;1220597;1221000,-;-;-;-,1830,2877,2877,2878,2926,2891,2663,2617,2663,2891
GENE.2665,chr9;chr9;chr9,1221987;1223173;1223496,1223048;1223391;1223606,+;+;+,1392,4084,4083,4089,4088,4097,3747,3876,3747,4097
GENE.2666,chr9;chr9;chr9,1225556;1225824;1239486,1225694;1239301;1239575,+;+;+,13707,29902,29918,29926,30338,30474,26758,28520,26758,30473
GENE.2667,chr9;chr9,1247268;1247511,1247416;1247940,-;-,579,294,294,294,302,297,285,287,285,297
GENE.2668,chr9,1248866,1251601,-,2736,10052,10052,10055,10110,10161,9019,9607,9019,10161
GENE.2669,chr9,1254815,1257292,+,2478,0,1,15,0,10,2,13,2,9
GENE.267,chr2;chr2,66529;66697,66597;67545,+;+,918,1428,1428,1428,1436,1439,1316,1350,1316,1439
GENE.2670,chr9,1258549,1259238,+,690,56,56,56,58,59,45,52,45,59
GENE.2671,chr9,1261027,1261944,+,918,2796,2796,2816,2872,2866,2131,2515,2074,2866
GENE.2672,chr9;chr9;chr9;chr9,1263347;1263509;1263802;1264739,1263364;1263587;1264545;1264830,+;+;+;+,933,1073,1073,1073,1084,1081,999,1054,999,1081
GENE.2673,chr9;chr9;chr9,1264999;1265435;1265793,1265304;1265565;1266015,-;-;-,660,1084,1078,1085,1135,1090,1002,1041,1002,1090
GENE.2674,chr9;chr9,1268277;1268759,1268375;1269415,+;+,756,2151,2151,2151,2185,2173,1769,2043,1769,2173
GENE.2675,chr9;chr9;chr9,1270155;1270711;1272327,1270521;1272161;1272656,+;+;+,2148,11335,11339,11473,12689,11876,11152,10893,10698,11874
GENE.2676,chr9,1273082,1273930,-,849,2934,2934,2936,2942,3003,2494,2828,2494,3003
GENE.2677,chr9;chr9;chr9;chr9,1275268;1275545;1275757;1276154,1275324;1275638;1276066;1276484,-;-;-;-,792,140,140,140,140,149,110,120,110,149
GENE.2678,chr9;chr9;chr9;chr9;chr9,1278007;1278260;1278399;1278597;1278757,1278056;1278299;1278438;1278635;1278896,+;+;+;+;+,309,49,49,49,55,49,52,49,52,49
GENE.2679,chr9;chr9;chr9;chr9;chr9,1279219;1279428;1279596;1283143;1283816,1279265;1279484;1282856;1283538;1283879,-;-;-;-;-,3825,9735,9735,9737,9855,10108,8749,9179,8749,10108
GENE.268,chr2;chr2,69088;69370,69156;69771,+;+,471,0,0,0,0,1,0,0,0,1
GENE.2680,chr9;chr9;chr9;chr9,1287008;1287431;1287680;1288314,1287091;1287544;1287938;1288372,+;+;+;+,516,0,0,0,0,3,0,0,0,3
GENE.2681,chr9,1289315,1291027,-,1713,5346,5346,5348,5350,5372,5035,5170,5035,5372
GENE.2682,chr9;chr9,1292117;1293248,1292935;1293643,-;-,1215,541,541,541,559,546,481,519,481,546
GENE.2683,chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9,1293832;1294006;1294183;1294683;1294990;1295320;1296159;1296478,1293867;1294055;1294420;1294776;1295189;1295990;1296364;1296644,-;-;-;-;-;-;-;-,1662,4540,4540,4540,4602,4643,3855,4301,3855,4643
GENE.2684,chr9;chr9,1297285;1297611,1297399;1298239,-;-,744,757,757,757,767,774,653,709,653,774
GENE.2685,chr9,1298865,1302575,-,3711,5450,5481,5453,5606,5628,5027,5240,4516,5542
GENE.2686,chr9;chr9;chr9,1303390;1303673;1304180,1303506;1303974;1307789,-;-;-,4029,2380,2380,2383,2392,2463,1957,2152,1957,2463
GENE.2687,chr9,1309467,1309943,-,477,192,192,193,192,194,152,183,152,194
GENE.2688,chr9,1311440,1313725,+,2286,754,754,755,758,783,678,718,678,783
GENE.2689,chr9;chr9;chr9;chr9,1314552;1315799;1316006;1316352,1315605;1315882;1316099;1317597,+;+;+;+,2478,3411,3411,3417,3549,3483,2543,3051,2543,3483
GENE.269,chr2;chr2,73441;74286,74094;74396,-;-,765,128,128,128,138,147,107,114,107,147
GENE.2690,chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9,1317827;1318028;1318258;1318503;1318719;1318936;1319129;1319392,1317835;1318093;1318356;1318618;1318755;1319012;1319250;1319468,-;-;-;-;-;-;-;-,603,163,163,163,179,174,150,154,150,174
GENE.2691,chr9,1320345,1323293,+,2949,5544,5544,5545,5600,5717,4829,5339,4829,5717
GENE.2692,chr9,1323893,1324699,+,807,1540,1540,1541,1550,1543,1382,1500,1382,1543
GENE.2693,chr9,1325248,1329786,-,4539,930,930,931,954,947,795,891,782,947
GENE.2694,chr9,1331349,1332803,-,1455,1016,1016,1016,1018,1102,869,931,869,1102
GENE.2695,chr9;chr9,1334115;1334426,1334300;1334794,-;-,555,888,887,888,901,889,787,840,787,889
GENE.2696,chr9,1335740,1337947,+,2208,1824,1824,1824,1854,1876,1572,1751,1572,1876
GENE.2697,chr9;chr9;chr9;chr9,1338175;1338916;1339078;1339263,1338765;1338962;1339159;1339295,-;-;-;-,753,0,0,0,0,1,0,0,0,1
GENE.2698,chr9,1340065,1341993,-,1929,3918,3918,3918,4088,3942,3167,3600,3167,3942
GENE.2699,chr9,1343385,1346555,+,3171,858,858,858,864,868,733,824,733,868
GENE.27,chrM,5026,5201,-,176,0,0,0,0,0,0,0,0,0
GENE.270,chr2;chr2,77251;78605,78504;78808,-;-,1458,8496,8491,8496,8530,8608,5900,7586,5900,8608
GENE.2700,chr9,1346858,1347295,-,438,1156,1156,1156,1176,1195,1024,1137,1024,1195
GENE.2701,chr9,1348022,1348459,+,438,232,232,232,236,234,220,279,220,234
GENE.2702,chr9,1349790,1350392,+,603,190,190,190,190,190,183,184,183,190
GENE.2703,chr9;chr9,1350836;1351921,1351534;1351929,-;-,708,0,0,3,0,1,0,0,0,1
GENE.2704,chr9;chr9;chr9,1354581;1354848;1355222,1354664;1355056;1355495,+;+;+,567,269,267,269,271,270,253,265,253,270
GENE.2705,chr9;chr9;chr9,1357411;1357618;1357814,1357506;1357668;1359262,+;+;+,1596,0,0,0,0,0,0,0,0,0
GENE.2706,chr9;chr9;chr9;chr9;chr9,1361935;1362246;1362644;1362966;1363450,1362061;1362403;1362828;1363125;1363848,+;+;+;+;+,1029,0,0,0,0,4,0,0,0,4
GENE.2707,chr9;chr9,1364256;1364916,1364791;1365999,-;-,1620,2528,2528,2528,2546,2550,2195,2426,2195,2550
GENE.2708,chr9,1366569,1367150,-,582,0,0,0,0,2,0,0,0,2
GENE.2709,chr9,1367396,1367614,-,219,0,0,0,0,0,0,0,0,0
GENE.271,chr2;chr2,81291;84073,83900;84165,-;-,2703,0,0,0,0,4,0,0,0,4
GENE.2710,chr9,1368594,1372037,-,3444,2760,2760,2761,2854,2798,2486,2572,2486,2798
GENE.2711,chr9;chr9;chr9;chr9,1373018;1373179;1373392;1373607,1373078;1373248;1373510;1373722,+;+;+;+,366,0,0,1,0,0,0,0,0,0
GENE.2712,chr9,1377953,1379752,+,1800,0,0,0,0,1,0,0,0,1
GENE.2713,chr9;chr9;chr9,1400800;1401194;1402001,1401000;1401879;1402052,+;+;+,939,1402,1402,1402,1412,1419,1249,1328,1249,1419
GENE.2714,chr9;chr9,1405192;1406156,1405863;1407022,+;+,1539,1046,1046,1046,1046,1053,956,999,956,1053
GENE.2715,chr9;chr9,1409199;1409481,1409294;1410008,+;+,624,1304,1304,1304,1312,1304,1249,1265,1249,1304
GENE.2716,chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9;chr9,1413840;1414965;1415676;1415874;1416093;1416373;1416922;1417492;1418471,1414614;1415567;1415729;1415936;1416224;1416558;1417080;1418258;1419754,+;+;+;+;+;+;+;+;+,4023,0,0,0,0,8,0,0,0,8
GENE.2717,chr9;chr9,1420483;1422619,1422435;1422807,-;-,2142,6401,6719,7325,12243,9289,7728,6030,6650,9285
GENE.2718,chr9;chr9,1427642;1427831,1427734;1428022,-;-,285,0,0,0,0,2,0,0,0,2
GENE.2719,chr9,1430607,1431146,-,540,0,0,0,0,1,0,0,0,1
GENE.272,chr2;chr2;chr2;chr2,86832;87675;88385;88681,87400;88110;88534;88791,-;-;-;-,1266,3315,3315,3317,3353,3321,3147,3171,3147,3321
GENE.2720,chr9;chr9,1433332;1434035,1433836;1434108,-;-,579,287,287,287,287,313,278,287,278,313
GENE.2721,chr9;chr9,1436687;1437905,1437590;1437981,-;-,981,978,978,978,983,982,802,939,802,982
GENE.2722,chr9;chr9,1440783;1441090,1440856;1441660,+;+,645,278,278,278,281,283,243,267,243,283
GENE.2723,chr9;chr9,1443854;1444758,1444543;1444847,-;-,780,4914,4914,4914,4972,4917,4625,4699,4625,4917
GENE.2724,chr9;chr9,1446929;1447243,1447117;1447947,+;+,894,0,0,0,0,8,0,0,0,8
GENE.2725,chr9,1454422,1455720,+,1299,58,58,58,58,59,55,56,55,59
GENE.2726,chr9;chr9,1458392;1458816,1458496;1459862,+;+,1152,726,722,726,726,733,667,694,667,733
GENE.2727,chr9;chr9,1462400;1462757,1462588;1463659,+;+,1092,1343,1343,1343,1346,1371,1284,1299,1284,1371
GENE.2728,chr9;chr9,1465904;1466051,1465972;1467055,+;+,1074,4502,4502,4502,4520,4563,3481,3976,3481,4563
GENE.2729,chr9;chr9,1468546;1469349,1469253;1469417,-;-,777,582,582,582,584,582,534,561,534,582
GENE.273,chr2;chr2,91318;98728,98532;98838,-;-,7326,0,0,1,0,7,1,0,1,7
GENE.2730,chr9,1471851,1472924,+,1074,684,684,684,684,706,659,671,659,706
GENE.2731,chr9;chr9,1474431;1474646,1474487;1475704,+;+,1116,876,875,876,890,877,817,830,817,877
GENE.2732,chr9;chr9,1477526;1477729,1477597;1478736,+;+,1080,0,3,2,2,8,2,8,2,8
GENE.2733,chr9;chr9,1480947;1482158,1482002;1482211,-;-,1110,0,3,3,2,12,2,2,2,12
GENE.2734,chr9;chr9,1486070;1488952,1488781;1490187,+;+,3948,3046,5459,5062,7102,5617,4668,1630,4668,5617
GENE.2735,chr9;chr9,1492373;1492659,1492426;1493708,+;+,1104,2661,2669,2661,2677,2679,2314,2384,2314,2679
GENE.2736,chr9;chr9,1495579;1497949,1496985;1503336,-;-,6795,6878,6950,6929,7053,7128,6057,6584,6057,7128
GENE.2737,chr10;chr10,28490;34842,33892;36164,+;+,6726,0,44,36,104,58,89,11,89,56
GENE.2738,chr10;chr10,38050;39342,39111;39395,-;-,1116,0,14,0,0,4,8,6,8,4
GENE.2739,chr10;chr10,41773;42892,42738;42963,-;-,1038,0,1,0,0,1,0,1,0,1
GENE.274,chr2;chr2,103385;105686,105238;105796,-;-,1965,0,0,0,0,9,0,0,0,9
GENE.2740,chr10;chr10,44816;46080,45877;46133,-;-,1116,0,0,0,0,1,3,0,3,1
GENE.2741,chr10;chr10,48052;49331,49107;49384,-;-,1110,0,0,0,0,7,6,6,6,7
GENE.2742,chr10;chr10,51349;52531,52365;52599,-;-,1086,0,0,1,0,1,0,5,0,1
GENE.2743,chr10;chr10;chr10;chr10,54542;54795;55126;55367,54793;55124;55278;55498,-;-;-;-,867,0,0,0,0,0,0,0,0,0
GENE.2744,chr10;chr10,57968;58150,58015;58980,+;+,879,1074,1074,1074,1076,1098,970,1035,970,1098
GENE.2745,chr10;chr10;chr10;chr10,60024;60152;60222;61265,60149;60220;61263;61365,+;+;+;+,1338,828,828,828,830,837,696,774,696,836
GENE.2746,chr10;chr10,63152;63409,63223;64032,+;+,696,212,212,212,212,214,155,197,155,214
GENE.2747,chr10;chr10,67807;68728,68514;68961,-;-,942,2635,2635,2635,2714,2668,2218,2494,2218,2668
GENE.2748,chr10;chr10,67807;68658,68514;68753,-;-,804,2427,2427,2427,2506,2456,2069,2304,2069,2456
GENE.2749,chr10,70547,70819,-,273,0,0,0,0,1,0,0,0,1
GENE.275,chr2;chr2,109564;110392,110283;110580,-;-,909,0,0,2,0,3,0,0,0,3
GENE.2750,chr10;chr10,72934;73717,73569;73917,-;-,837,642,642,642,644,643,591,607,591,643
GENE.2751,chr10;chr10,74661;77486,77339;77572,-;-,2766,0,0,0,0,12,0,0,0,12
GENE.2752,chr10,81416,81739,-,324,0,0,0,0,0,0,0,0,0
GENE.2753,chr10;chr10,86538;88815,88634;89009,-;-,2292,0,0,0,0,10,0,0,0,10
GENE.2754,chr10;chr10,92573;93470,93316;93526,-;-,801,1719,1719,1719,1739,1725,1426,1494,1426,1725
GENE.2755,chr10;chr10,96113;96933,96796;97031,-;-,783,0,0,0,0,0,0,0,0,0
GENE.2756,chr10;chr10,99379;100155,100002;100361,-;-,831,776,776,776,776,906,616,719,616,906
GENE.2757,chr10;chr10,103118;104399,104242;104683,-;-,1410,0,0,1,0,2,0,0,0,2
GENE.2758,chr10;chr10,106653;108546,108431;108662,-;-,1896,0,0,0,0,9,0,0,0,9
GENE.2759,chr10;chr10,112929;113265,113117;116015,+;+,2940,17950,17950,17950,18048,18203,15786,17053,15506,18199
GENE.276,chr2;chr2,112547;113452,113188;113682,-;-,873,1485,1485,1485,1521,1508,1280,1414,1280,1508
GENE.2760,chr10,117242,118534,+,1293,3434,3434,3434,3440,3446,3167,3228,3167,3446
GENE.2761,chr10;chr10;chr10;chr10;chr10;chr10;chr10,121115;121426;121656;122254;122500;122700;123267,121169;121543;121744;122331;122587;122993;123291,+;+;+;+;+;+;+,747,127,127,127,133,127,126,122,126,127
GENE.2762,chr10;chr10;chr10;chr10;chr10;chr10;chr10,121115;121426;121656;122254;122506;122700;123267,121169;121543;121744;122331;122587;122993;123291,+;+;+;+;+;+;+,741,127,127,127,133,127,126,122,126,127
GENE.2763,chr10;chr10;chr10,123770;124064;124458,123818;124153;124882,-;-;-,564,82,82,83,82,84,69,78,69,84
GENE.2764,chr10,125939,127600,+,1662,0,0,7,0,7,8,6,8,7
GENE.2765,chr10,129276,132110,+,2835,5642,5643,5647,5708,5731,4812,5374,4812,5731
GENE.2766,chr10,132995,137272,+,4278,0,0,4,0,33,0,128,0,32
GENE.2767,chr10;chr10;chr10;chr10;chr10,138765;139133;139405;139578;139793,138889;139213;139435;139663;139853,+;+;+;+;+,384,78,78,78,80,79,74,76,74,79
GENE.2768,chr10,142419,146237,+,3819,9744,9744,9743,9926,9927,8396,9164,8396,9927
GENE.2769,chr10;chr10;chr10;chr10,147639;147739;147895;148177,147647;147792;148053;148239,+;+;+;+,285,4,4,4,4,4,4,4,4,4
GENE.277,chr2;chr2,117225;117653,117445;118235,+;+,804,0,0,0,0,6,0,0,0,6
GENE.2770,chr10;chr10,149342;149835,149737;150038,+;+,600,130,130,130,134,131,125,124,125,131
GENE.2771,chr10,150416,150874,-,459,614,614,614,614,617,596,601,596,617
GENE.2772,chr10,152364,158516,-,6153,0,0,1,0,48,0,40,0,48
GENE.2773,chr10;chr10,160316;160863,160572;160962,-;-,357,0,0,0,0,1,0,0,0,1
GENE.2774,chr10,164945,165790,+,846,70,70,70,70,74,56,66,56,74
GENE.2775,chr10,166743,170669,-,3927,0,0,1,0,7,0,2,0,7
GENE.2776,chr10,172723,176430,-,3708,0,0,0,0,7,0,2,0,7
GENE.2777,chr10;chr10,177921;178507,178321;178870,+;+,765,371,371,371,374,372,361,363,361,372
GENE.2778,chr10;chr10,179344;180215,179940;180226,-;-,609,839,839,840,853,913,702,825,702,913
GENE.2779,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,182244;182385;182791;183149;183738;184174;184396;184786;186784;186973,182289;182552;183027;183530;184041;184309;184641;186639;186855;187100,+;+;+;+;+;+;+;+;+;+,3573,0,0,4,0,5,0,218,0,5
GENE.278,chr2,120524,124102,+,3579,15966,15986,16108,18406,17140,13361,15308,13153,16872
GENE.2780,chr10;chr10,187669;194617,194372;196954,-;-,9042,56079,56079,56088,56335,56776,51626,53355,51625,56772
GENE.2781,chr10,199452,202844,-,3393,1792,1790,1799,1826,1820,1604,1606,1604,1820
GENE.2782,chr10,207000,209642,-,2643,5484,5484,5484,5494,5536,4698,5185,4698,5536
GENE.2783,chr10,213986,214594,-,609,208,208,208,210,213,168,187,168,213
GENE.2784,chr10;chr10;chr10;chr10;chr10;chr10,215717;216128;218818;219060;219273;219633,215805;218672;218975;219164;219488;219759,+;+;+;+;+;+,3240,0,0,0,0,6,2,1,2,6
GENE.2785,chr10;chr10;chr10;chr10,220018;220537;220762;221221,220350;220637;220998;221353,-;-;-;-,804,238,238,238,244,239,218,227,218,239
GENE.2786,chr10;chr10;chr10,221945;222281;222931,222152;222595;223430,+;+;+,1023,0,0,0,0,6,0,0,0,6
GENE.2787,chr10,224248,225207,+,960,848,848,848,858,874,582,767,582,874
GENE.2788,chr10,225456,227705,-,2250,0,0,5,0,4,2,7,2,4
GENE.2789,chr10,228798,232193,+,3396,30518,30518,30523,30736,30613,28629,29564,28629,30613
GENE.279,chr2,127994,128314,+,321,0,0,0,0,0,0,0,0,0
GENE.2790,chr10;chr10;chr10,232422;232563;232750,232470;232630;232818,-;-;-,186,0,0,0,0,1,0,0,0,1
GENE.2791,chr10;chr10,233285;234283,234125;234473,-;-,1032,16,16,16,16,18,15,18,15,18
GENE.2792,chr10;chr10,234795;235736,235585;235745,-;-,801,2344,2344,2344,2372,2347,2178,2255,2178,2347
GENE.2793,chr10,237506,242245,-,4740,11360,11361,11361,11384,11537,10248,10945,10248,11537
GENE.2794,chr10,244145,246535,-,2391,0,0,3,0,4,1,0,1,4
GENE.2795,chr10;chr10,247495;249417,249289;249940,-;-,2319,0,0,0,0,3,0,7,0,3
GENE.2796,chr10;chr10,251579;252360,252128;252490,+;+,681,0,0,0,0,2,0,0,0,2
GENE.2797,chr10,253704,255611,+,1908,210,210,210,216,230,200,312,200,230
GENE.2798,chr10;chr10,256117;256572,256269;257699,-;-,1281,699,699,699,707,710,663,677,663,710
GENE.2799,chr10;chr10;chr10;chr10;chr10,259060;259361;259719;259873;260208,259130;259520;259779;260020;260304,-;-;-;-;-,537,0,0,1,0,2,0,0,0,2
GENE.28,chrM,5202,5283,-,82,0,0,0,0,0,0,0,0,0
GENE.280,chr2;chr2;chr2,129342;129605;129804,129521;129690;133563,-;-;-,4026,16518,16534,16618,17336,16718,15229,15786,14298,16680
GENE.2800,chr10;chr10;chr10,262150;262465;262947,262259;262627;262997,-;-;-,324,0,0,0,0,1,0,0,0,1
GENE.2801,chr10;chr10;chr10;chr10;chr10;chr10,265750;265922;266083;266221;266391;266695,265803;265948;266126;266290;266485;266836,-;-;-;-;-;-,432,504,504,504,514,508,496,489,496,508
GENE.2802,chr10,267219,269831,-,2613,1738,1738,1738,1742,1763,1566,1669,1566,1763
GENE.2803,chr10,270535,271497,+,963,0,0,0,0,0,0,4,0,0
GENE.2804,chr10,272243,272824,-,582,1158,1158,1158,1166,1168,925,1086,925,1168
GENE.2805,chr10;chr10,274091;274383,274198;275426,+;+,1152,1830,1830,1830,1864,1858,1734,1782,1734,1858
GENE.2806,chr10;chr10;chr10;chr10,277621;278072;278353;278663,277638;278209;278431;279168,+;+;+;+,741,219,220,219,222,228,206,213,206,228
GENE.2807,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,281459;281891;282048;282251;282348;282533;282785;283012,281666;281950;282121;282252;282437;282573;282876;283104,+;+;+;+;+;+;+;+,660,0,0,0,0,3,0,0,0,3
GENE.2808,chr10;chr10;chr10;chr10;chr10;chr10;chr10;chr10,284577;284882;285093;285266;285406;285621;285816;286083,284653;284954;285149;285330;285506;285685;285940;286302,+;+;+;+;+;+;+;+,783,841,841,841,871,884,775,811,775,884
GENE.2809,chr10;chr10;chr10;chr10,286522;286841;286966;287380,286659;286892;287032;287473,-;-;-;-,351,67,67,67,71,67,55,62,55,67
GENE.281,chr2;chr2;chr2,129342;129605;129804,129521;129687;133563,-;-;-,4023,16518,16534,16618,17336,16718,15229,15786,14298,16680
GENE.2810,chr10;chr10;chr10;chr10;chr10,288383;289170;290198;290443;290738,289000;290017;290310;290556;290826,-;-;-;-;-,1782,0,0,0,0,14,0,0,0,14
GENE.2811,chr10;chr10,293850;295223,295013;295999,+;+,1941,0,1,0,0,2,0,1,0,2
GENE.2812,chr10,296906,297565,+,660,1222,1222,1222,1266,1366,947,1188,947,1366
GENE.2813,chr10,298361,298687,+,327,0,0,0,0,0,1,1,1,0
GENE.2814,chr10,299280,299609,+,330,0,0,0,0,8,0,0,0,8
GENE.2815,chr10,301126,305919,-,4794,0,3,15,2,9,0,2,0,9
GENE.2816,chr10,311397,314516,-,3120,4540,4540,4542,4580,4569,4236,4277,4236,4569
GENE.2817,chr10,316649,318280,+,1632,0,0,0,0,3,0,0,0,3
GENE.2818,chr10,321011,328150,+,7140,4848,4848,4862,4892,4944,4258,4982,4258,4944
GENE.2819,chr10,331246,342807,+,11562,115622,115617,115678,116056,117063,102566,110756,102473,117061
GENE.282,chr2,135523,137139,+,1617,2156,2156,2157,2160,2193,1983,2091,1983,2193
GENE.2820,chr10,343733,344899,-,1167,1264,1264,1264,1274,1313,1181,1234,1181,1313
GENE.2821,chr10,346407,346514,+,108,0,0,0,0,0,0,0,0,0
GENE.2822,chr10;chr10,347206;348622,348506;348667,-;-,1347,0,0,0,0,2,0,0,0,2
GENE.2823,chr10,351703,355593,+,3891,0,0,14,0,27,0,66,0,27
