Geneid,Chr,Start,End,Strand,Length,Ground Truth,DeepSAP,DRAGEN,novoSplice,STAR,HISAT2,Subjunc,HISAT2+EASTR,STAR+EASTR
GENE.243462,chr20;chr20;chr20;chr20;chr20;chr20,19997952;19999006;20003100;20006321;20007428;20013152,19998093;19999161;20003124;20006411;20007563;20013297,+;+;+;+;+;+,696,224,218,210,212,145,15,71,15,145
GENE.243464,chr20;chr20;chr20;chr20;chr20,19997983;20006313;20007428;20013152;20013746,19998093;20006411;20007563;20013297;20013923,+;+;+;+;+,670,276,271,267,268,197,23,95,23,197
GENE.243471,chr20;chr20;chr20;chr20;chr20;chr20,19999458;20003100;20006321;20007428;20013152;20013746,19999512;20003124;20006411;20007563;20013297;20013957,+;+;+;+;+;+,665,268,262,259,261,196,26,96,26,196
GENE.243477,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,20015012;20017967;20018993;20020253;20021330;20022210;20022969;20024136;20025952;20028409;20028987;20029984;20031114;20032936;20036592,20017006;20018215;20019094;20020492;20021410;20022269;20023160;20024306;20026130;20028575;20029145;20030075;20031266;20033402;20036690,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,4406,871,860,859,859,637,63,257,63,637
GENE.243486,chr20;chr20,20075045;20076231,20075379;20076328,-;-,433,7,7,7,7,7,1,2,1,7
GENE.243487,chr20,20103694,20107056,-,3363,10,77,10,12,10,8,9,8,10
GENE.243490,chr20;chr20;chr20,20200762;20202376;20208893,20200896;20202652;20209258,+;+;+,778,177,160,133,148,51,5,22,5,51
GENE.2435,chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1,113065673;113083401;113084573;113093223;113098490;113119608;113120967;113124614;113124997;113126594;113134147;113140593;113143416;113153463;113159435;113161531;113162266,113068733;113083494;113084712;113093315;113098640;113119710;113121039;113124728;113125094;113126748;113134225;113140708;113143470;113153625;113159517;113161761;113162403,-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-,4948,978,980,963,982,677,53,281,53,677
GENE.243524,chr20,21095364,21095875,+,512,0,0,0,0,0,0,1,0,0
GENE.243537,chr20;chr20;chr20;chr20,21132306;21134759;21141535;21143437,21132468;21134835;21141589;21143527,-;-;-;-,386,23,21,15,19,16,0,5,0,16
GENE.243540,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,21142527;21143491;21186130;21195173;21196221;21209649;21213372;21224883;21227117,21143148;21143800;21186168;21195338;21196286;21209753;21213468;21224926;21227256,+;+;+;+;+;+;+;+;+,1589,207,207,199,217,126,9,81,9,126
GENE.243541,chr20;chr20,21143533;21186130,21143800;21186296,+;+,435,59,53,49,61,32,5,28,5,32
GENE.243543,chr20,21146770,21147258,-,489,34,34,34,35,24,0,11,0,24
GENE.243553,chr20,21222201,21227256,+,5056,276,275,268,242,177,9,77,9,177
GENE.243565,chr20;chr20;chr20;chr20;chr20;chr20,21284446;21306917;21307128;21309197;21311119;21311254,21284805;21307044;21307239;21309308;21311177;21311307,+;+;+;+;+;+,825,154,153,152,142,115,16,40,16,115
GENE.243571,chr20;chr20,21367062;21369420,21369117;21370463,+;+,3100,0,1,0,0,0,0,0,0,0
GENE.243590,chr20;chr20;chr20;chr20;chr20,21686545;21687076;21689196;21689860;21695109,21686636;21687705;21689338;21690082;21695491,+;+;+;+;+,1471,186,186,184,178,154,17,57,17,154
GENE.243596,chr20;chr20;chr20;chr20,22034728;22049077;22054026;22055140,22034922;22049326;22054104;22055291,+;+;+;+,676,79,79,79,77,61,11,25,11,61
GENE.243600,chr20;chr20;chr20;chr20,22255046;22260977;22262992;22264621,22255184;22261178;22263310;22264670,-;-;-;-,710,41,39,39,35,25,3,13,3,25
GENE.243625,chr20,23064874,23066832,-,1959,98,98,98,86,74,5,31,5,74
GENE.243659,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,23355831;23356710;23360082;23360504;23361850;23370583;23370846;23375559;23377709;23383630;23401942,23356289;23358123;23360132;23360572;23361954;23370667;23370901;23375636;23377819;23383709;23402110,-;-;-;-;-;-;-;-;-;-;-,2677,102,98,102,98,58,3,31,3,58
GENE.243660,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,23357501;23360082;23360504;23361850;23370583;23370846;23375559;23375776;23383630;23401942,23358123;23360132;23360572;23361954;23370667;23370901;23375636;23375822;23383709;23402133,-;-;-;-;-;-;-;-;-;-,1386,102,98,102,98,58,3,31,3,58
GENE.243676,chr20,23379515,23380670,-,1156,72,72,72,76,62,3,19,3,62
GENE.24368,chr1,228491399,228491745,-,347,15,20,16,18,12,0,6,0,12
GENE.243684,chr20;chr20,23431040;23433221,23431226;23433494,-;-,461,57,57,55,58,52,14,26,14,52
GENE.243685,chr20;chr20;chr20,23431040;23432453;23433221,23431226;23432557;23433482,-;-;-,554,58,58,58,62,56,14,27,14,56
GENE.243687,chr20;chr20;chr20;chr20,23471766;23472162;23473595;23476468,23471979;23472535;23473708;23476660,+;+;+;+,895,0,0,0,0,0,0,0,0,0
GENE.243694,chr20;chr20,23583047;23586247,23584371;23586610,-;-,1689,0,0,0,0,0,0,0,0,0
GENE.243716,chr20;chr20,24123226;24124866,24123602;24125022,-;-,534,17,17,17,17,11,0,2,0,11
GENE.243717,chr20;chr20,24180406;24182102,24180470;24182573,+;+,537,7,7,7,3,3,0,0,0,3
GENE.243719,chr20;chr20;chr20;chr20;chr20,24278221;24278908;24295306;24297775;24298607,24278402;24279053;24295394;24297843;24298722,-;-;-;-;-,602,15,15,15,15,15,2,6,2,15
GENE.243723,chr20;chr20,24450536;24468399,24450561;24468949,+;+,577,0,0,0,0,0,0,0,0,0
GENE.24373,chr1;chr1,228559881;228578104,228560829;228578183,+;+,1029,168,162,158,136,100,9,44,9,100
GENE.243731,chr20;chr20;chr20,24660181;24660941;24661710,24660300;24661627;24662115,+;+;+,1213,0,0,0,0,0,0,0,0,0
GENE.243770,chr20,25018462,25019120,-,659,34,34,34,32,26,1,8,1,26
GENE.243795,chr20;chr20;chr20;chr20;chr20;chr20;chr20,25176339;25193899;25195503;25196312;25197284;25198138;25199186,25176503;25194042;25195578;25196347;25197372;25198217;25199220,+;+;+;+;+;+;+,625,137,134,136,153,102,6,39,6,102
GENE.243797,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,25176339;25187712;25190485;25193899;25195503;25196312;25197284;25198138;25199186;25201868,25176503;25188033;25190561;25194042;25195578;25196347;25197372;25198217;25199250;25202359,+;+;+;+;+;+;+;+;+;+,1546,220,217,220,236,170,9,66,9,170
GENE.243801,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,25176362;25187715;25190485;25193899;25195503;25196312;25197284;25198138;25199186;25201868;25203474;25204737;25205798;25206135,25176503;25188033;25190561;25194042;25195578;25196347;25197372;25198217;25199250;25201969;25203614;25204793;25205953;25206369,+;+;+;+;+;+;+;+;+;+;+;+;+;+,1719,208,205,207,218,161,12,63,12,161
GENE.243809,chr20;chr20;chr20;chr20;chr20;chr20;chr20,25176430;25176790;25177741;25187158;25187715;25190485;25193899,25176503;25176890;25177862;25187226;25188033;25190561;25194004,+;+;+;+;+;+;+,868,121,122,121,130,99,10,45,10,99
GENE.243821,chr20;chr20;chr20,25203133;25204737;25206135,25203614;25205953;25207349,+;+;+,2914,80,80,80,70,60,4,20,4,60
GENE.243834,chr20;chr20;chr20;chr20;chr20;chr20,25269834;25271117;25273042;25274794;25276240;25277006,25270566;25271258;25273249;25274928;25276306;25277104,+;+;+;+;+;+,1384,663,662,653,604,451,43,190,43,451
GENE.243842,chr20,25291398,25291812,-,415,27,27,27,31,27,5,12,5,27
GENE.243852,chr20;chr20;chr20;chr20;chr20;chr20,25388366;25397740;25398741;25405847;25422338;25426559,25388531;25397838;25398831;25405963;25422412;25426752,+;+;+;+;+;+,742,83,83,80,56,30,0,29,0,30
GENE.243857,chr20;chr20;chr20,25405738;25422338;25426559,25405963;25422412;25426719,+;+;+,462,46,44,45,31,12,0,16,0,12
GENE.243859,chr20;chr20;chr20;chr20;chr20,25433345;25436309;25439019;25442158;25443019,25434278;25436422;25439165;25442271;25443378,-;-;-;-;-,1669,493,496,474,468,331,33,156,33,331
GENE.243875,chr20;chr20,25597327;25604495,25597653;25604613,-;-,446,4,5,4,4,4,0,1,0,4
GENE.243876,chr20,25602561,25605137,-,2577,74,74,71,77,56,6,28,6,56
GENE.243891,chr20,25651215,25652084,-,870,10,15,10,12,10,4,7,4,10
GENE.243893,chr20;chr20,25654852;25667364,25655377;25671775,-;-,4938,566,560,555,524,366,33,152,33,366
GENE.243894,chr20;chr20;chr20,25654852;25666632;25667027,25657673;25666758;25668195,-;-;-,4118,183,182,181,184,141,21,59,21,141
GENE.243902,chr20;chr20,25660035;25663169,25661885;25663470,+;+,2153,16,17,16,16,16,4,11,4,16
GENE.243912,chr20;chr20;chr20;chr20;chr20;chr20,25760269;25762672;25767337;25769367;25769904;25770757,25760375;25762771;25767624;25769557;25769979;25770964,-;-;-;-;-;-,970,134,132,113,138,98,17,14,17,97
GENE.243925,chr20;chr20;chr20,25967948;25968756;26001912,25968225;25969024;26002400,+;+;+,1036,34,41,37,40,33,5,15,5,33
GENE.243929,chr20;chr20;chr20;chr20;chr20;chr20,25990463;25995486;25999468;25999712;26000465;26001272,25990525;25995603;25999548;25999838;26000560;26002402,+;+;+;+;+;+,1616,19,42,36,45,37,11,12,11,37
GENE.243958,chr20;chr20;chr20;chr20,29565756;29585008;29591786;29596333,29565927;29585143;29591863;29596701,-;-;-;-,755,19,20,19,19,16,4,11,4,16
GENE.243961,chr20;chr20,29845467;29847263,29845560;29847435,+;+,267,1,1,1,1,1,0,1,0,1
GENE.243962,chr20,29872859,29874643,-,1785,50,83,70,56,40,2,24,2,40
GENE.243972,chr20;chr20,29992643;30000425,29992888;30000641,-;-,463,26,26,26,26,20,3,4,3,20
GENE.243975,chr20;chr20,30028322;30037832,30028559;30038060,+;+,467,17,17,17,17,15,2,4,2,15
GENE.244005,chr20,30193093,30194318,+,1226,330,328,327,314,256,18,106,18,256
GENE.244015,chr20;chr20,30309458;30310220,30310133;30310340,-;-,797,531,530,517,497,289,32,144,32,289
GENE.244019,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,30311542;30321622;30330344;30345210;30347860;30354359;30358146;30359363;30363670;30365290;30366616;30370052;30371508;30380538;30381651;30382205;30385207;30386168;30388773,30311848;30321707;30330450;30345385;30347982;30354485;30358274;30359485;30363791;30365441;30366787;30370193;30371724;30380633;30381827;30382351;30385318;30386355;30389600,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,3531,1278,1267,1257,1177,785,71,379,71,785
GENE.244023,chr20;chr20;chr20;chr20;chr20;chr20,30326934;30330344;30332354;30345210;30347860;30354359,30327424;30330450;30332478;30345385;30347982;30354431,+;+;+;+;+;+,1095,332,326,324,302,162,19,73,19,162
GENE.244032,chr20;chr20;chr20;chr20;chr20,30347303;30347860;30354359;30358146;30359363,30347478;30347982;30354485;30358274;30359373,+;+;+;+;+,566,168,165,162,161,82,12,43,12,82
GENE.24404,chr1;chr1;chr1;chr1,228675923;228676661;228680754;228681584,228676186;228676757;228680975;228682029,+;+;+;+,1029,169,164,163,135,91,7,40,7,91
GENE.244041,chr20;chr20,30428319;30430795,30429084;30431569,-;-,1541,127,129,125,117,95,7,36,7,95
GENE.244075,chr20,30586848,30591624,+,4777,1294,1288,1285,1170,929,57,288,57,929
GENE.244081,chr20;chr20,30616987;30618804,30617641;30619980,+;+,1832,198,196,187,164,117,11,43,11,117
GENE.244083,chr20,30626703,30627218,+,516,2,2,2,0,0,0,0,0,0
GENE.244092,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,30697521;30720816;30723877;30729344;30729569;30730785;30732894;30733115;30734588;30737437;30738425;30738603;30742906;30745597;30746254;30747795;30749079;30753098,30697558;30720929;30723976;30729468;30729698;30730908;30733012;30733226;30734658;30737569;30738506;30738678;30742989;30745772;30746317;30747914;30749168;30753590,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,2251,113,114,113,113,89,8,43,8,89
GENE.244097,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,30697533;30719638;30720816;30723877;30729300;30729569;30730785;30732894;30733115;30737437,30697558;30719727;30720929;30723976;30729468;30729698;30730908;30733012;30733226;30737558,+;+;+;+;+;+;+;+;+;+,1106,49,50,49,47,31,2,18,2,31
GENE.2441,chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1,113068460;113084573;113093223;113098490;113119608;113120967;113153463;113159435;113161531,113068733;113084712;113093315;113098640;113119710;113121039;113153625;113159517;113161738,-;-;-;-;-;-;-;-;-,1288,589,587,566,571,384,36,202,36,384
GENE.24410,chr1,228695370,228696437,-,1068,32,36,32,24,18,0,9,0,18
GENE.244115,chr20,30814387,30816810,+,2424,297,298,290,293,217,15,77,15,217
GENE.244116,chr20,30821982,30822920,+,939,371,368,365,371,250,30,109,30,250
GENE.244139,chr20;chr20;chr20,31018820;31019386;31020683,31019287;31019482;31020775,+;+;+,658,176,176,169,188,105,16,55,16,105
GENE.244141,chr20,31036367,31036775,-,409,0,0,0,0,0,0,0,0,0
GENE.244144,chr20;chr20;chr20;chr20;chr20;chr20,31073343;31074499;31099150;31108614;31115561;31172372,31073567;31074604;31099259;31108725;31115716;31172630,-;-;-;-;-;-,968,15,16,15,16,11,4,8,4,11
GENE.24415,chr1;chr1,228782552;228785811,228782677;228786194,+;+,510,0,0,0,0,0,0,0,0,0
GENE.244153,chr20,31143825,31144161,-,337,2,2,2,2,2,0,1,0,2
GENE.244157,chr20;chr20,31169763;31181495,31169926;31181693,+;+,363,18,19,18,20,18,9,14,9,18
GENE.244178,chr20;chr20;chr20;chr20;chr20;chr20;chr20,31379342;31380432;31381342;31383215;31383456;31384596;31384993,31379514;31380576;31381358;31383340;31383500;31384675;31385100,+;+;+;+;+;+;+,694,285,283,273,290,156,4,67,4,156
GENE.244197,chr20,31435199,31436766,-,1568,6,8,7,6,6,2,4,2,6
GENE.244213,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,31643137;31644348;31647184;31647697;31649574;31651421;31652263;31652472;31654630;31656609;31657694;31659059;31659910;31660523;31661382,31643353;31644504;31647288;31647837;31649637;31651481;31652354;31652651;31654683;31656779;31657761;31659101;31659973;31660599;31661453,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,1566,325,318,304,315,234,22,89,22,234
GENE.244215,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,31669318;31670744;31671173;31672698;31673827;31676772;31677304;31678514;31680264;31682906;31685423;31688232;31690778;31692616;31695550;31699220,31669438;31670806;31671680;31672802;31673970;31676835;31677364;31678605;31680464;31682959;31685593;31688299;31690820;31692679;31695626;31699557,+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+,2174,566,563,560,585,456,54,192,54,456
GENE.244217,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,31749574;31756937;31760738;31761885;31763213;31765953;31767410;31768326;31769030,31749704;31757108;31760882;31761992;31763365;31766034;31767473;31768403;31769223,+;+;+;+;+;+;+;+;+,1127,20,20,20,18,16,1,5,1,16
GENE.244227,chr20;chr20;chr20;chr20;chr20,31786015;31787161;31789338;31790318;31792929,31786117;31787268;31789442;31790467;31792975,+;+;+;+;+,513,17,15,16,11,11,0,0,0,11
GENE.244238,chr20;chr20;chr20;chr20;chr20,31823802;31824406;31825503;31825861;31827609,31823856;31824526;31825677;31826020;31827644,+;+;+;+;+,547,71,71,71,69,59,4,31,4,59
GENE.244240,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,31823802;31825503;31825861;31827609;31828039;31829191;31829862;31830293;31830968,31823856;31825677;31826020;31827716;31828191;31829275;31829925;31830367;31831114,+;+;+;+;+;+;+;+;+,1022,167,168,163,160,127,17,71,17,127
GENE.244246,chr20;chr20;chr20;chr20;chr20;chr20;chr20,31871017;31873839;31876547;31877691;31878763;31879713;31885331,31871060;31873994;31876688;31877798;31878912;31879794;31885701,+;+;+;+;+;+;+,1053,133,132,129,130,85,12,28,12,85
GENE.244249,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,31871018;31873880;31876547;31877691;31878763;31879713;31885331;31887705;31889039,31871060;31873994;31876688;31877798;31878912;31879794;31885394;31887790;31889179,+;+;+;+;+;+;+;+;+,931,126,125,122,124,79,10,26,10,79
GENE.24426,chr1;chr1;chr1,229063608;229068502;229071544,229064152;229069079;229071692,-;-;-,1272,50,51,50,42,32,3,11,3,32
GENE.244265,chr20;chr20;chr20;chr20,31989398;31997859;31999803;32000480,31989481;31998040;31999912;32000859,+;+;+;+,756,91,89,83,89,70,15,37,15,70
GENE.24427,chr1;chr1;chr1;chr1,229158520;229173028;229173599;229173771,229158698;229173171;229173683;229174021,-;-;-;-,659,18,16,17,13,7,0,6,0,7
GENE.244281,chr20;chr20;chr20;chr20;chr20;chr20,32158302;32159492;32181680;32184759;32189636;32194762,32158434;32159543;32181753;32184873;32189711;32194881,+;+;+;+;+;+,570,182,180,170,156,97,18,51,18,97
GENE.244284,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,32185693;32194762;32198900;32207323;32210921;32212570;32216156;32217525;32224446;32228147;32232153,32185779;32194905;32199141;32207412;32211102;32212823;32216241;32217720;32224514;32228337;32234896,+;+;+;+;+;+;+;+;+;+;+,4285,51,75,45,51,44,17,29,17,44
GENE.244286,chr20,32204620,32207238,+,2619,312,313,310,298,196,20,68,20,196
GENE.244304,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,32244953;32245748;32246283;32246528;32247303;32247691;32257181;32257493;32258490;32260204;32262030,32245663;32245839;32246360;32246640;32247538;32248201;32257278;32257518;32258598;32260228;32262219,-;-;-;-;-;-;-;-;-;-;-,2189,574,564,556,543,380,30,185,30,380
GENE.244310,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,32245748;32246283;32246528;32247303;32247459;32247691;32248065;32257181;32257493;32258490;32260204;32302480;32307901,32245839;32246360;32246640;32247356;32247538;32247840;32248201;32257278;32257518;32258598;32260228;32302542;32308078,-;-;-;-;-;-;-;-;-;-;-;-;-,1203,576,565,561,538,378,23,181,23,378
GENE.244328,chr20;chr20,32263489;32263964,32263642;32264785,-;-,976,35,35,35,37,28,6,16,6,28
GENE.244329,chr20;chr20;chr20,32263549;32264911;32265232,32264785;32265136;32265353,-;-;-,1585,54,54,55,62,46,8,22,8,46
GENE.244335,chr20;chr20;chr20;chr20,32331789;32332909;32336729;32340978,32331856;32333105;32336878;32341144,+;+;+;+,582,0,0,0,0,0,0,0,0,0
GENE.244345,chr20;chr20;chr20;chr20;chr20,32399077;32436273;32438758;32439883;32441302,32399464;32436450;32438872;32440009;32442173,+;+;+;+;+,1680,8,8,8,10,6,0,2,0,6
GENE.244358,chr20;chr20,32661086;32661625,32661441;32661826,+;+,558,84,84,79,94,60,9,36,9,60
GENE.24436,chr1,229385384,229387557,+,2174,0,2,0,0,0,0,0,0,0
GENE.244362,chr20;chr20;chr20,32664943;32666311;32667724,32665051;32666359;32668065,+;+;+,500,73,71,70,72,56,7,21,7,56
GENE.244373,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,32677376;32678323;32684463;32685222;32686304;32691268;32693174;32699486,32677711;32678408;32684611;32685322;32686439;32691371;32693351;32699901,-;-;-;-;-;-;-;-,1506,160,146,128,184,116,14,36,14,116
GENE.244387,chr20,32820972,32821917,-,946,0,20,0,0,0,0,0,0,0
GENE.244390,chr20;chr20,32861044;32863158,32862366;32863663,-;-,1829,12,15,11,10,6,0,4,0,6
GENE.244392,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,32868067;32873246;32878138;32878357;32878537;32879225;32880164;32881887;32883201;32891049,32868971;32873440;32878255;32878444;32878744;32879337;32880313;32881962;32883391;32891215,-;-;-;-;-;-;-;-;-;-,2211,458,455,446,433,329,24,125,24,329
GENE.244411,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,33033166;33037216;33045195;33049898;33057853;33059249;33065577;33067435;33068404,33033266;33037285;33045279;33050026;33057925;33059320;33065711;33067594;33068421,+;+;+;+;+;+;+;+;+,843,691,683,686,693,525,49,223,49,525
GENE.244421,chr20;chr20,33080325;33095500,33080402;33096178,+;+,757,360,357,346,367,240,32,122,32,240
GENE.244429,chr20;chr20;chr20;chr20;chr20,33104207;33107225;33114073;33122432;33128385,33104266;33107303;33114148;33122599;33128762,+;+;+;+;+,761,0,0,0,0,0,0,1,0,0
GENE.244443,chr20;chr20;chr20;chr20,33145909;33147012;33147151;33147540,33146712;33147067;33147257;33148150,+;+;+;+,1578,180,174,177,162,90,14,42,14,90
GENE.244450,chr20,33182306,33184394,-,2089,32,53,30,34,24,11,13,11,24
GENE.244453,chr20;chr20;chr20;chr20,33231397;33233079;33244984;33264760,33232030;33233138;33245048;33264897,-;-;-;-,897,90,90,88,96,72,11,33,11,72
GENE.244461,chr20;chr20;chr20;chr20;chr20,33302916;33315063;33320363;33324494;33329362,33303169;33315211;33320399;33324562;33329659,-;-;-;-;-,807,138,138,133,134,107,11,56,11,107
GENE.244463,chr20;chr20;chr20,33319793;33324494;33328167,33320399;33324562;33328185,-;-;-,695,42,42,39,41,30,1,18,1,30
GENE.244473,chr20,33412219,33412703,-,485,6,5,6,4,2,0,0,0,2
GENE.244479,chr20;chr20;chr20,33433181;33437764;33439034,33433294;33437863;33439515,-;-;-,696,155,151,143,138,84,6,33,6,84
GENE.244488,chr20;chr20;chr20;chr20;chr20;chr20,33437830;33439034;33439958;33440192;33442334;33442599,33437863;33439171;33440075;33440341;33442422;33443465,-;-;-;-;-;-,1396,347,340,339,340,261,28,103,28,261
GENE.24450,chr1;chr1;chr1;chr1;chr1,229430487;229431595;229433267;229434724;229439553,229430849;229431657;229433383;229434819;229439768,+;+;+;+;+,855,187,184,186,192,151,18,77,18,151
GENE.244515,chr20,33477345,33478754,+,1410,7,7,7,7,7,2,4,2,7
GENE.244517,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,33508459;33509133;33509347;33509589;33511126;33513501;33513908;33514680,33508512;33509265;33509403;33509669;33511234;33513569;33514084;33515474,+;+;+;+;+;+;+;+,1475,801,779,755,667,328,27,188,27,328
GENE.244532,chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20;chr20,33516778;33519139;33519742;33523379;33524566;33524746;33530734;33533756;33539527;33543530,33517393;33519220;33519936;33523445;33524643;33524826;33530809;33533901;33539663;33543591,-;-;-;-;-;-;-;-;-;-,1540,100,98,100,106,70,4,19,4,70
GENE.244533,chr20;chr20,33516895;33519139,33517393;33519386,-;-,747,56,54,56,54,38,2,10,2,38
GENE.244545,chr20;chr20;chr20;chr20,33589044;33589234;33589751;33589962,33589152;33589395;33589888;33590245,+;+;+;+,693,43,43,43,42,32,4,17,4,32
GENE.244547,chr20;chr20;chr20,33589048;33589751;33589962,33589329;33589888;33591044,+;+;+,1503,63,63,63,65,50,6,22,6,50
